run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,159,0,40,0
1,165,0,35,0
2,161,0,40,0
3,152,0,35,0
4,165,0,40,0
5,155,0,38,0
6,157,1,38,0
7,157,1,41,0
8,156,1,39,0
9,159,0,37,0
10,160,0,40,0
11,153,1,38,0
12,157,0,37,0
13,158,0,41,0
14,155,1,38,0
15,157,1,38,0
16,159,0,40,0
17,156,1,39,0
18,156,0,38,0
19,158,0,40,0
