run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,160,0,40,0
1,151,0,35,0
2,159,0,40,0
3,154,1,39,0
4,159,0,38,0
5,159,0,40,0
6,153,0,38,0
7,157,0,38,0
8,160,0,41,0
9,154,0,38,0
10,156,1,38,0
11,158,0,40,0
12,155,1,38,0
13,156,0,37,0
14,159,0,40,0
15,154,1,38,0
16,155,0,38,0
17,160,0,40,0
18,153,0,38,0
19,156,0,37,0
