run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,157,0,40,0
1,153,0,35,0
2,161,0,41,0
3,152,0,38,0
4,159,0,38,0
5,160,0,41,0
6,151,1,35,0
7,159,0,40,0
8,153,0,38,0
9,158,0,38,0
10,159,1,41,0
11,154,0,38,0
12,155,0,38,0
13,158,0,41,0
14,155,0,38,0
15,155,0,38,0
16,160,0,41,0
17,154,0,38,0
18,155,0,38,0
19,159,0,41,0
