run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,159,0,41,0
1,153,1,38,0
2,156,1,38,0
3,159,0,40,0
4,155,0,38,0
5,156,0,38,0
6,160,0,40,0
7,154,1,38,0
8,156,0,38,0
9,158,0,40,0
10,156,1,38,0
11,155,0,38,0
12,163,1,41,0
13,155,0,38,0
14,157,1,38,0
15,159,0,40,0
16,156,0,38,0
17,155,0,37,0
18,160,1,41,0
19,153,0,38,0
