run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,158,0,41,0
1,149,0,35,0
2,161,0,41,0
3,152,0,38,0
4,157,0,38,0
5,160,0,41,0
6,154,0,38,0
7,156,0,38,0
8,160,0,41,0
9,152,0,38,0
10,156,0,38,0
11,159,0,41,0
12,150,0,35,0
13,161,0,40,0
14,155,0,38,0
15,158,0,38,0
16,158,0,40,0
17,153,0,38,0
18,156,0,38,0
19,159,0,40,0
