run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,159,0,40,0
1,154,1,39,0
2,156,1,38,0
3,159,0,41,0
4,155,1,38,0
5,157,0,38,0
6,158,0,40,0
7,161,1,39,0
8,157,1,38,0
9,157,0,40,0
10,159,1,38,0
11,156,1,38,0
12,160,0,41,0
13,154,0,37,0
14,156,0,37,0
15,160,0,40,0
16,153,1,38,0
17,158,0,38,0
18,158,0,40,0
19,156,1,39,0
