run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,157,0,38,0
1,159,0,40,0
2,154,0,38,0
3,156,0,38,0
4,158,0,41,0
5,154,1,38,0
6,162,1,38,0
7,159,0,40,0
8,154,1,39,0
9,156,0,38,0
10,159,0,40,0
11,153,0,38,0
12,157,0,38,0
13,158,0,41,0
14,152,0,35,0
15,163,1,41,0
16,153,0,38,0
17,159,0,41,0
18,152,1,35,0
19,161,0,40,0
