run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,158,1,38,0
1,160,0,40,0
2,154,0,37,0
3,158,0,38,1
4,159,0,41,1
5,153,1,38,0
6,155,0,37,0
7,160,0,40,0
8,154,0,38,0
9,157,0,38,0
10,160,0,41,0
11,158,1,38,0
12,156,0,38,0
13,158,0,41,0
14,156,1,38,0
15,156,0,38,0
16,159,1,41,0
17,154,1,38,0
18,156,0,38,0
19,163,0,41,0
