run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,156,1,38,0
1,158,0,40,0
2,155,0,38,0
3,154,0,37,0
4,158,0,40,0
5,154,1,38,0
6,155,0,37,0
7,160,0,40,0
8,155,0,38,0
9,155,0,38,0
10,158,0,41,0
11,150,0,35,0
12,160,0,40,0
13,153,0,38,0
14,161,0,40,0
15,153,0,38,0
16,158,0,41,0
17,150,0,35,0
18,161,0,40,0
19,156,1,38,0
