run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,156,1,38,0
1,158,0,41,0
2,153,1,38,0
3,162,1,38,0
4,158,0,40,0
5,153,0,38,0
6,155,0,38,0
7,158,0,40,0
8,154,1,38,0
9,155,0,38,0
10,158,0,40,0
11,160,1,38,0
12,155,0,37,0
13,159,0,40,0
14,153,1,39,0
15,156,0,37,0
16,159,0,40,0
17,156,1,38,0
18,155,0,38,0
19,161,0,40,0
