run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,155,0,38,0
1,158,0,41,0
2,155,0,38,0
3,157,1,38,0
4,158,0,40,0
5,156,1,38,0
6,155,0,38,0
7,159,0,40,0
8,153,0,37,0
9,158,0,37,0
10,158,0,40,0
11,159,0,38,0
12,156,0,38,0
13,158,0,40,0
14,150,0,35,0
15,161,0,40,0
16,155,1,39,0
17,160,0,41,0
18,153,1,35,0
19,160,0,40,0
