run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,155,1,38,0
1,165,0,40,0
2,156,0,38,0
3,155,0,38,0
4,158,0,40,1
5,153,0,38,0
6,156,0,38,0
7,159,0,41,0
8,156,1,38,0
9,157,0,37,0
10,158,0,40,0
11,153,0,38,0
12,155,0,37,0
13,159,0,41,0
14,150,0,35,0
15,161,0,40,0
16,154,0,38,0
17,163,1,41,0
18,155,0,37,0
19,159,0,40,0
