run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,156,0,37,0
1,159,0,41,0
2,155,1,38,0
3,154,1,38,0
4,158,0,40,0
5,156,1,38,0
6,155,0,38,0
7,159,0,40,0
8,155,1,38,0
9,156,0,37,0
10,160,1,41,0
11,155,1,38,0
12,157,1,38,0
13,158,0,40,0
14,158,0,37,0
15,155,0,37,0
16,158,0,40,0
17,150,0,34,0
18,160,0,40,0
19,157,0,38,0
