run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,155,0,37,0
1,160,0,40,0
2,154,1,38,0
3,156,0,38,0
4,158,0,40,0
5,153,1,38,0
6,158,0,37,0
7,161,0,41,0
8,155,1,38,0
9,155,1,38,0
10,159,0,41,0
11,154,0,38,0
12,157,0,38,0
13,159,1,41,0
14,154,1,38,0
15,157,0,37,0
16,160,0,41,0
17,154,0,38,1
18,157,0,38,1
19,160,0,40,0
