run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,156,0,38,0
1,162,0,40,0
2,155,0,38,0
3,155,0,38,0
4,159,0,40,0
5,153,0,38,0
6,156,1,38,0
7,157,0,40,0
8,153,0,38,0
9,156,0,37,0
10,160,0,40,0
11,156,1,38,0
12,155,0,38,0
13,157,0,40,0
14,153,0,38,0
15,155,0,37,0
16,158,0,40,0
17,152,0,35,0
18,160,0,40,0
19,155,1,38,0
