run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,155,0,38,0
1,158,0,41,0
2,153,0,38,0
3,157,0,38,0
4,159,0,40,0
5,155,0,38,0
6,156,1,38,0
7,159,0,41,0
8,153,0,38,0
9,155,0,37,0
10,162,0,40,0
11,155,1,38,0
12,155,0,38,0
13,159,0,41,0
14,164,0,38,0
15,155,0,37,0
16,159,1,41,0
17,151,0,34,0
18,161,0,40,0
19,155,0,38,0
