run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,158,0,37,0
1,160,0,40,0
2,153,0,38,0
3,157,0,38,0
4,161,0,40,0
5,154,1,38,0
6,155,0,37,0
7,162,0,41,0
8,149,0,35,0
9,161,0,40,0
10,153,0,38,0
11,156,1,38,0
12,157,0,40,0
13,153,0,38,0
14,156,0,37,0
15,159,0,40,0
16,154,0,38,0
17,155,0,38,0
18,159,0,40,0
19,154,1,39,0
