run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,158,1,38,0
1,159,0,40,0
2,155,1,38,0
3,155,0,38,0
4,157,0,40,0
5,155,0,38,0
6,155,0,38,0
7,158,0,41,0
8,154,0,38,0
9,155,0,37,0
10,159,0,40,0
11,151,0,35,0
12,160,0,41,0
13,153,1,38,1
14,155,0,38,1
15,157,0,40,0
16,160,1,39,1
17,158,0,37,0
18,157,0,40,0
19,155,1,38,1
