run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,164,1,38,0
1,157,0,40,0
2,154,1,38,0
3,155,0,38,0
4,160,0,41,0
5,155,1,38,0
6,155,0,38,0
7,159,0,40,0
8,155,1,38,0
9,156,0,38,0
10,158,0,40,0
11,153,1,38,0
12,159,1,38,0
13,157,0,40,0
14,156,1,38,0
15,156,1,38,0
16,160,0,40,0
17,155,0,38,0
18,157,0,37,0
19,158,0,40,0
