run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,156,0,38,0
1,157,0,40,0
2,155,0,38,0
3,156,0,37,0
4,158,0,40,0
5,153,0,38,0
6,155,0,37,0
7,158,0,40,0
8,151,0,35,0
9,161,0,41,0
10,155,1,38,0
11,158,0,40,0
12,157,0,35,0
13,163,0,40,0
14,150,0,35,0
15,160,0,40,0
16,156,1,38,0
17,158,1,38,0
18,159,0,40,0
19,153,1,39,0
