run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,158,0,38,0
1,157,0,40,0
2,153,0,38,0
3,156,0,38,0
4,158,0,41,0
5,155,0,38,0
6,156,0,38,0
7,160,1,41,0
8,153,0,38,0
9,155,0,38,0
10,159,0,40,0
11,155,0,38,0
12,159,0,38,0
13,158,0,41,0
14,152,0,38,0
15,154,0,37,0
16,163,0,41,0
17,153,1,39,0
18,156,0,37,0
19,159,0,41,0
