run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,158,0,37,0
1,159,0,40,0
2,156,1,39,0
3,155,1,38,0
4,157,0,40,0
5,155,1,38,0
6,156,0,38,0
7,157,0,40,0
8,155,1,39,0
9,155,0,38,0
10,159,0,40,0
11,154,1,38,0
12,155,0,37,0
13,160,0,40,0
14,155,1,39,0
15,156,1,38,0
16,164,0,40,0
17,154,1,39,0
18,155,0,38,0
19,158,0,40,0
