run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,154,0,37,0
1,160,0,40,0
2,155,1,38,0
3,154,0,37,0
4,160,0,41,0
5,150,0,35,0
6,161,1,41,0
7,156,0,38,0
8,162,0,40,0
9,152,0,35,0
10,162,0,41,0
11,149,0,35,0
12,167,0,40,0
13,153,0,37,0
14,158,1,38,0
15,158,0,40,0
16,153,0,38,0
17,157,1,38,0
18,158,1,41,0
19,153,0,38,1
