run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,156,0,38,0
1,157,0,40,0
2,154,0,38,0
3,159,0,38,0
4,159,0,40,0
5,150,0,35,0
6,160,0,40,0
7,153,0,38,0
8,158,0,40,0
9,150,0,35,0
10,160,0,40,0
11,153,0,35,0
12,161,0,40,0
13,152,0,37,0
14,156,1,38,0
15,160,0,40,0
16,156,1,39,0
17,156,0,37,0
18,159,0,40,0
19,158,0,38,0
