run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,158,0,38,0
1,158,0,40,0
2,155,0,38,0
3,155,0,38,0
4,159,0,40,0
5,154,0,38,0
6,156,0,38,0
7,158,0,40,0
8,155,0,38,0
9,156,0,38,0
10,159,1,41,0
11,152,0,37,0
12,155,0,37,0
13,161,0,41,0
14,155,0,38,0
15,157,0,38,0
16,159,0,40,0
17,154,0,38,0
18,156,1,39,0
19,166,0,40,0
