run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,61,0,40,0
1,68,0,44,0
2,63,0,41,0
3,63,0,41,0
4,63,0,41,0
5,66,0,41,0
6,67,0,44,0
7,62,0,41,0
8,64,0,41,0
9,62,0,41,0
10,64,0,41,0
11,64,0,41,0
12,67,0,44,0
13,66,0,41,0
14,64,0,41,0
15,65,1,42,0
16,63,0,41,0
17,70,1,45,0
18,62,0,41,0
19,63,0,41,0
