run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,146,24,16,0
1,69,25,15,0
2,93,0,41,0
3,65,0,42,0
4,63,0,41,0
5,64,0,41,0
6,66,0,41,0
7,67,0,44,0
8,63,0,41,0
9,63,0,41,0
10,65,1,42,0
11,63,0,41,0
12,64,0,41,0
13,67,0,44,0
14,67,0,42,0
15,63,0,41,0
16,64,0,42,0
17,64,0,41,0
18,71,1,45,0
19,62,0,41,0
