run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,119,21,16,0
1,69,25,15,0
2,94,1,42,0
3,62,0,41,0
4,64,1,42,0
5,64,1,42,0
6,63,1,41,0
7,63,0,41,0
8,72,1,45,0
9,62,0,42,0
10,65,0,42,0
11,63,0,41,0
12,66,0,41,0
13,66,0,43,0
14,64,0,42,0
15,63,0,41,0
16,65,0,41,0
17,63,0,41,0
18,64,0,41,0
19,66,0,44,0
