run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,124,21,15,0
1,72,26,15,0
2,92,0,41,0
3,64,0,41,0
4,64,0,40,0
5,64,0,42,0
6,63,0,41,0
7,68,0,45,0
8,62,0,41,0
9,63,0,42,0
10,67,0,41,0
11,64,0,41,0
12,64,0,41,0
13,68,0,45,0
14,61,0,42,0
15,65,0,42,0
16,63,0,41,0
17,64,0,41,0
18,67,0,41,0
19,67,0,44,0
