run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,124,26,15,0
1,67,26,15,0
2,93,0,42,0
3,63,0,41,0
4,64,0,41,0
5,63,0,41,0
6,65,0,41,0
7,68,0,45,0
8,62,0,41,0
9,63,0,41,0
10,64,0,41,0
11,63,0,41,0
12,63,0,40,0
13,67,0,44,0
14,62,1,42,0
15,63,0,41,0
16,64,1,41,0
17,63,0,41,0
18,67,0,44,0
19,62,0,41,0
