iter	tid	cls	conf	cx	cy	err_x	err_y	vx	vy	fvx	fvy	x1	y1	x2	y2	fseq
375	4	16	828	137	166	-13	16	64	-62	-49	-40	99	97	176	235	1118
376	4	16	813	137	166	-13	16	64	-52	-106	-59	99	96	176	236	1120
377	4	16	813	137	166	-13	16	64	-52	-87	-33	97	95	177	238	1123
378	4	16	813	135	167	-15	17	78	-80	65	-87	95	94	176	240	1126
379	4	16	813	135	167	-15	17	68	-60	-36	-136	93	88	177	246	1128
380	4	16	785	133	168	-17	18	82	-88	41	-135	91	85	176	251	1131
381	4	16	789	133	169	-17	19	86	-68	-50	87	89	82	177	256	1134
382	4	16	789	132	166	-18	16	34	-82	141	140	86	73	178	259	1137
383	4	16	789	131	165	-19	15	50	-86	269	108	82	66	180	264	1139
384	4	16	820	130	168	-20	18	102	-90	163	255	79	61	182	275	1142
385	4	16	785	128	170	-22	20	100	-108	202	154	73	55	184	286	1144
386	4	16	750	127	171	-23	21	94	-102	121	-179	69	49	186	294	1147
387	4	16	676	127	169	-23	19	56	-92	188	-213	61	40	193	298	1149
388	4	16	715	132	164	-18	14	6	-22	-171	-240	53	28	211	301	1152
389	4	16	758	127	159	-23	9	-14	-142	239	-247	40	17	214	302	1154
390	4	16	742	123	153	-27	3	-48	-148	233	-227	25	4	221	302	1157
391	4	16	773	124	150	-26	0	-30	-94	348	-300	13	-1	236	301	1159
392	4	16	785	131	149	-19	-1	-14	-6	335	299	5	-4	257	302	1162
393	4	16	734	135	148	-15	-2	-18	-20	448	457	0	-5	271	302	1164
394	4	16	723	141	148	-9	-2	-8	24	253	809	-1	-4	284	300	1167
395	4	16	715	147	148	-3	-2	-8	48	278	1209	-2	-3	296	299	1169
396	4	16	695	153	148	3	-2	-8	72	404	2444	3	-3	304	299	1172
