ts_ms,rel_s,alt_cmd,n_assoc,markers,kabsch_res,gt_x,gt_y,gt_z,est_x,est_y,est_z,cf2_x,cf2_y,cf2_z
305989591,6.239,0.6,4,ENWSWW,0.00045677795398877324,0.0047745736135304155,0.01928033346214107,0.5374652141269238,-0.03383402868938763,-0.020669035078982698,0.5110987159083965,0.0003574261,-0.0005838328,0.6038708
305989698,6.346,0.6,4,ENWSWW,0.0012491514261539277,0.004816051601042932,0.01962955915433336,0.5408892235933286,-0.03574624670066493,-0.02174786795216791,0.5119334880969509,0.0003635476,-0.0005839579,0.5110612
305989807,6.455,0.6,4,ENESEW,0.0009826623291245677,0.004836202432855958,0.019968378918110055,0.5505344261662812,0.031364952511483184,0.01985538813433022,0.5174682489619017,0.0002770394,-0.0005486235,0.5166286
