# sentai.sim journal opened path=/home/bogdan/work/coralmicro/build-sim/sentai_fs_root/mission_s185_journal.txt truncate=1 t_ms=327916015
327916015 markers_init {'rc': 0, 'backend': 'whycon'}
327916015 markers_extrinsics_set {'rpy': (0.0, 1.570796, 3.141593), 't': (-0.04, 0.0, -0.02)}
327916015 marker_world_registered {'rc': 0, 'n': 6}
327916017 crazy_init {'rc': 0}
327916017 crazy_arm {}
327917002 pose_subscribe {'rc': 0, 'period_ms': 50, 'tries': 1}
327917510 takeoff {'rc': 0, 'h': 0.78}
327924590 takeoff_settled {}
327924591 crazy_hl_stop {'rc': 0}
327924748 hover_pin_ready {'alt': 0.78}
327924748 phase_A_start {'ticks': 30}
327935142 tick {'k': 95, 'yaw_cmd': 0.1745, 'cf2': (0.0006495321, -0.0007220737, 0.7826767, -0.8386037), 'n': 5, 'phase': 'B_sweep', 'pose': (0.09046757, 0.005870067, 0.5739189, -0.01452467, 0.001078114, 5, 1, 0, 1)}
327935252 tick {'k': 96, 'yaw_cmd': 0.1745, 'cf2': (0.000638343, -0.0007418611, 0.7826118, -0.8534639), 'n': 5, 'phase': 'B_sweep', 'pose': (0.02798652, 0.005190356, 0.5742448, -0.01500406, 0.00118716, 5, 0, 0, 0)}
327935362 tick {'k': 97, 'yaw_cmd': 0.1745, 'cf2': (0.0006256345, -0.0007697045, 0.7825375, -0.8675018), 'n': 5, 'phase': 'B_sweep', 'pose': (0.09077135, 0.005640416, 0.5752235, -0.01514487, 0.0006707596, 5, 1, 0, 1)}
327935469 tick {'k': 98, 'yaw_cmd': 0.1745, 'cf2': (0.000616996, -0.0007918933, 0.7824821, -0.8816461), 'n': 5, 'phase': 'B_sweep', 'pose': (0.0280179, 0.008607568, 0.5760379, -0.01441992, 0.0004346103, 5, 0, 0, 0)}
327935579 tick {'k': 99, 'yaw_cmd': 0.1745, 'cf2': (0.000612953, -0.0008032704, 0.7824525, -0.8877633), 'n': 5, 'phase': 'B_sweep', 'pose': (0.02729768, 0.00744158, 0.5769152, -0.01476058, 0.0001195261, 5, 0, 0, 0)}
327935689 tick {'k': 100, 'yaw_cmd': 0.1745, 'cf2': (0.0006052474, -0.0008255703, 0.7823853, -0.9032909), 'n': 5, 'phase': 'B_sweep', 'pose': (0.02642047, 0.008304337, 0.5779404, -0.01549028, 0.0007927353, 5, 0, 0, 0)}
327935799 tick {'k': 101, 'yaw_cmd': 0.1745, 'cf2': (0.000598155, -0.0008415795, 0.7823215, -0.9189594), 'n': 5, 'phase': 'B_sweep', 'pose': (0.09203739, 0.008148104, 0.5779095, -0.01553404, 0.0003721955, 5, 1, 0, 1)}
327935910 tick {'k': 102, 'yaw_cmd': 0.1745, 'cf2': (0.0005920718, -0.0008498464, 0.7822733, -0.9321689), 'n': 5, 'phase': 'B_sweep', 'pose': (0.02826729, 0.00732079, 0.5788502, -0.01578376, 0.0005169156, 5, 0, 0, 0)}
327936018 tick {'k': 103, 'yaw_cmd': 0.1745, 'cf2': (0.0005876152, -0.0008535333, 0.7822452, -0.9416903), 'n': 6, 'phase': 'B_sweep', 'pose': (0.02806631, 0.007700506, 0.5800671, -0.0163868, 0.0007917618, 6, 0, 0, 0)}
327936133 tick {'k': 104, 'yaw_cmd': 0.1745, 'cf2': (0.0005773742, -0.0008595723, 0.7821927, -0.9560396), 'n': 6, 'phase': 'B_sweep', 'pose': (0.0305228, 0.007358994, 0.5808071, -0.01640241, 0.001243165, 6, 0, 0, 0)}
327936244 tick {'k': 105, 'yaw_cmd': 0.1745, 'cf2': (0.0005628835, -0.0008655604, 0.7821341, -0.9739426), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03022728, 0.006815586, 0.5818686, -0.01692389, 0.0007676526, 6, 0, 0, 0)}
327936352 tick {'k': 106, 'yaw_cmd': 0.1745, 'cf2': (0.0005497539, -0.0008714176, 0.7820836, -0.9873758), 'n': 6, 'phase': 'B_sweep', 'pose': (0.02987048, 0.006716582, 0.582273, -0.01691959, 0.000325969, 6, 0, 0, 0)}
327936462 tick {'k': 107, 'yaw_cmd': 0.1745, 'cf2': (0.0005389345, -0.0008801229, 0.7820305, -1.00418), 'n': 6, 'phase': 'B_sweep', 'pose': (0.02817788, 0.007588637, 0.5832799, -0.01711572, 0.0006758761, 6, 0, 0, 0)}
327936569 tick {'k': 108, 'yaw_cmd': 0.1745, 'cf2': (0.0005343986, -0.0008886251, 0.7819908, -1.016267), 'n': 6, 'phase': 'B_sweep', 'pose': (0.02898629, 0.008088285, 0.584124, -0.01750327, 0.0006035752, 6, 0, 0, 0)}
327936682 tick {'k': 109, 'yaw_cmd': 0.1745, 'cf2': (0.0005336458, -0.000902129, 0.7819383, -1.031594), 'n': 6, 'phase': 'B_sweep', 'pose': (0.02985459, 0.007068724, 0.5846803, -0.01759737, 0.000517854, 6, 0, 0, 0)}
327936790 tick {'k': 110, 'yaw_cmd': 0.1745, 'cf2': (0.000537212, -0.0009128017, 0.7818988, -1.04366), 'n': 6, 'phase': 'B_sweep', 'pose': (0.02959151, 0.008740911, 0.5863835, -0.01780544, 0.0006653178, 6, 0, 0, 0)}
327936898 tick {'k': 111, 'yaw_cmd': 0.1745, 'cf2': (0.0005466931, -0.0009246465, 0.7818604, -1.055501), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03223184, 0.006616701, 0.586842, -0.01828085, 0.001096534, 6, 0, 0, 0)}
327937008 tick {'k': 112, 'yaw_cmd': 0.1745, 'cf2': (0.00055404, -0.0009300827, 0.7818384, -1.062337), 'n': 6, 'phase': 'B_sweep', 'pose': (0.02996593, 0.009729028, 0.5876246, -0.01830168, 0.001087639, 6, 0, 0, 0)}
327937117 tick {'k': 113, 'yaw_cmd': 0.1745, 'cf2': (0.0005692723, -0.0009370662, 0.7817972, -1.079616), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03103153, 0.007863238, 0.5888058, -0.01852886, 0.0006538405, 6, 1, 0, 1)}
327937226 tick {'k': 114, 'yaw_cmd': 0.1745, 'cf2': (0.0005824113, -0.0009421168, 0.78176, -1.091243), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03305752, 0.009293354, 0.589046, -0.01870604, 0.0007319491, 6, 0, 0, 0)}
327937334 tick {'k': 115, 'yaw_cmd': 0.1745, 'cf2': (0.0005939602, -0.0009478283, 0.7817249, -1.103544), 'n': 6, 'phase': 'B_sweep', 'pose': (0.0322938, 0.009319371, 0.5902614, -0.01879262, 0.000381889, 6, 0, 0, 0)}
327937445 tick {'k': 116, 'yaw_cmd': 0.1745, 'cf2': (0.0006015063, -0.0009532949, 0.7817004, -1.112217), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03104853, 0.009469369, 0.5910902, -0.01891453, 0.0003626654, 6, 0, 0, 0)}
327937555 tick {'k': 117, 'yaw_cmd': 0.1745, 'cf2': (0.0006123639, -0.0009642207, 0.7816623, -1.126583), 'n': 6, 'phase': 'B_sweep', 'pose': (0.02926816, 0.005257893, 0.5921588, -0.01938323, 0.001224439, 6, 1, 0, 1)}
327937666 tick {'k': 118, 'yaw_cmd': 0.1745, 'cf2': (0.0006218653, -0.0009776203, 0.7816254, -1.138185), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03200263, 0.008527658, 0.5931782, -0.01933867, 0.001760304, 6, 0, 0, 0)}
327937779 tick {'k': 119, 'yaw_cmd': 0.1745, 'cf2': (0.0006313863, -0.0009947092, 0.781584, -1.153433), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03236806, 0.01006228, 0.5944684, -0.0197439, 0.001118105, 6, 0, 0, 0)}
327937886 tick {'k': 120, 'yaw_cmd': 0.1745, 'cf2': (0.0006393171, -0.001011999, 0.7815447, -1.17079), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03329286, 0.01034636, 0.5954679, -0.02005688, 0.0009954836, 6, 0, 0, 0)}
327937993 tick {'k': 121, 'yaw_cmd': 0.1745, 'cf2': (0.0006422579, -0.0010194, 0.7815285, -1.17848), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03256562, 0.008276773, 0.5964652, -0.02012939, 0.0005110624, 6, 1, 0, 1)}
327938108 tick {'k': 122, 'yaw_cmd': 0.1745, 'cf2': (0.000650998, -0.001044091, 0.7814727, -1.198713), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03385869, 0.01038773, 0.5976387, -0.0211763, 0.000529767, 6, 0, 0, 0)}
327938218 tick {'k': 123, 'yaw_cmd': 0.1745, 'cf2': (0.0006556884, -0.001058994, 0.7814336, -1.214257), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03207453, 0.008035433, 0.5987243, -0.02102896, 0.0008308292, 6, 0, 0, 0)}
327938329 tick {'k': 124, 'yaw_cmd': 0.1745, 'cf2': (0.0006571696, -0.001065951, 0.7814122, -1.223455), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03150082, 0.0103426, 0.5997284, -0.02095339, 0.0008887786, 6, 0, 0, 0)}
327938436 tick {'k': 125, 'yaw_cmd': 0.1745, 'cf2': (0.000655754, -0.001075259, 0.7813718, -1.241878), 'n': 5, 'phase': 'B_sweep', 'pose': (-0.03067279, 0.07455969, 0.6007332, -0.02134561, 0.0004036017, 5, 1, 1, 0)}
327938546 tick {'k': 126, 'yaw_cmd': 0.1745, 'cf2': (0.0006466671, -0.001079851, 0.7813353, -1.253594), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03296659, 0.01012762, 0.6022964, -0.02127075, 0.0003661702, 6, 1, 0, 1)}
327938655 tick {'k': 127, 'yaw_cmd': 0.1745, 'cf2': (0.0006297065, -0.00108364, 0.7813031, -1.266406), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03199606, 0.01007854, 0.6030872, -0.021765, 0.000745146, 6, 0, 0, 0)}
327938762 tick {'k': 128, 'yaw_cmd': 0.1745, 'cf2': (0.0006087071, -0.001087319, 0.7812839, -1.281181), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03244193, 0.01039631, 0.6044106, -0.02212782, 0.000583006, 6, 1, 0, 1)}
327938872 tick {'k': 129, 'yaw_cmd': 0.1745, 'cf2': (0.0005865019, -0.001090869, 0.7812652, -1.295277), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03324221, 0.008628309, 0.6050362, -0.02234593, 0.0003218311, 6, 0, 0, 0)}
327938983 tick {'k': 130, 'yaw_cmd': 0.1745, 'cf2': (0.0005654681, -0.001094427, 0.7812467, -1.307362), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03391575, 0.008028153, 0.60655, -0.0223408, 0.0002501054, 6, 1, 0, 1)}
327939092 tick {'k': 131, 'yaw_cmd': 0.1745, 'cf2': (0.0005505213, -0.001097497, 0.781229, -1.31908), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03248168, 0.01013247, 0.6074046, -0.02255967, 0.0006189477, 6, 0, 0, 0)}
327939201 tick {'k': 132, 'yaw_cmd': 0.1745, 'cf2': (0.0005450431, -0.001097943, 0.7812189, -1.326969), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03199138, 0.01168457, 0.6085864, -0.02226272, 0.0008817869, 6, 0, 0, 0)}
327939312 tick {'k': 133, 'yaw_cmd': 0.1745, 'cf2': (0.0005408259, -0.001094849, 0.7812016, -1.344156), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03382471, 0.008953171, 0.6098487, -0.02287645, 0.001056244, 6, 0, 0, 0)}
327939423 tick {'k': 134, 'yaw_cmd': 0.1745, 'cf2': (0.0005403365, -0.00108388, 0.7811827, -1.356927), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03366993, 0.007807217, 0.610866, -0.02323836, 0.0009502643, 6, 0, 0, 0)}
327939531 tick {'k': 135, 'yaw_cmd': 0.1745, 'cf2': (0.0005402148, -0.001065329, 0.7811656, -1.371808), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03515469, 0.01196084, 0.6119229, -0.02370205, 0.0004570299, 6, 1, 0, 1)}
327939640 tick {'k': 136, 'yaw_cmd': 0.1745, 'cf2': (0.0005380219, -0.00104077, 0.781148, -1.383771), 'n': 6, 'phase': 'B_sweep', 'pose': (0.0337571, 0.008681924, 0.6129746, -0.02352826, 0.0008981102, 6, 1, 0, 1)}
327939755 tick {'k': 137, 'yaw_cmd': 0.1745, 'cf2': (0.0005353973, -0.00102391, 0.7811369, -1.391339), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03561533, 0.009837282, 0.6138824, -0.02348149, 0.0007533193, 6, 0, 0, 0)}
327939863 tick {'k': 138, 'yaw_cmd': 0.1745, 'cf2': (0.0005301984, -0.00100087, 0.7811218, -1.401715), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03509798, 0.01327848, 0.6146198, -0.02394538, 0.0006270182, 6, 1, 0, 1)}
327939973 tick {'k': 139, 'yaw_cmd': 0.1745, 'cf2': (0.000525123, -0.0009849402, 0.7811106, -1.41227), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03645162, 0.01011923, 0.616001, -0.02430326, 0.0007375877, 6, 1, 0, 1)}
327940084 tick {'k': 140, 'yaw_cmd': 0.1745, 'cf2': (0.0005179281, -0.0009655403, 0.781094, -1.428393), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03418087, 0.01065739, 0.6168894, -0.02441228, 0.0006909866, 6, 0, 0, 0)}
327940191 tick {'k': 141, 'yaw_cmd': 0.1745, 'cf2': (0.0005138647, -0.0009519651, 0.7810778, -1.442659), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03516788, 0.009219308, 0.6182624, -0.02441113, 0.000452815, 6, 0, 0, 0)}
327940301 tick {'k': 142, 'yaw_cmd': 0.1745, 'cf2': (0.0005174613, -0.0009395817, 0.7810575, -1.457627), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03535513, 0.01082563, 0.6201689, -0.02389614, 0.001267396, 6, 0, 0, 0)}
327940410 tick {'k': 143, 'yaw_cmd': 0.1745, 'cf2': (0.0005257735, -0.0009318769, 0.7810433, -1.473011), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03455307, 0.01277651, 0.620455, -0.02510319, 0.0006677794, 6, 0, 0, 0)}
327940518 tick {'k': 144, 'yaw_cmd': 0.1745, 'cf2': (0.0005400083, -0.0009222973, 0.7810262, -1.485614), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03484929, 0.0121559, 0.005, -0.02519528, 0.000256173, 6, 0, 0, 0)}
327940628 tick {'k': 145, 'yaw_cmd': 0.1745, 'cf2': (0.0005477404, -0.0009169039, 0.7810177, -1.493066), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03460009, 0.009910962, 0.622807, -0.0254572, 0.000331806, 6, 0, 0, 0)}
327940737 tick {'k': 146, 'yaw_cmd': 0.1745, 'cf2': (0.0005615831, -0.0009033882, 0.7809993, -1.50784), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03411007, 0.009850084, 0.6242315, -0.02572404, 0.0003678744, 6, 1, 0, 1)}
327940847 tick {'k': 147, 'yaw_cmd': 0.1745, 'cf2': (0.0005680502, -0.0008924667, 0.7809858, -1.519538), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03363175, 0.01062785, 0.6258784, -0.02602733, 0.001511036, 6, 1, 0, 1)}
327940952 tick {'k': 148, 'yaw_cmd': 0.1745, 'cf2': (0.0005713553, -0.0008811254, 0.7809667, -1.535677), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03619455, 0.009923221, 0.6264781, -0.02588962, 0.0008951423, 6, 0, 0, 0)}
327941059 tick {'k': 149, 'yaw_cmd': 0.1745, 'cf2': (0.0005710138, -0.000879567, 0.7809613, -1.539889), 'n': 6, 'phase': 'B_sweep', 'pose': (0.0366298, 0.01180761, 0.6274447, -0.02621699, 0.0004676735, 6, 1, 0, 1)}
327941169 tick {'k': 150, 'yaw_cmd': 0.1745, 'cf2': (0.0005681808, -0.0008803679, 0.7809448, -1.556035), 'n': 6, 'phase': 'B_sweep', 'pose': (0.03865475, 0.0110342, 0.6296068, -0.0268411, 0.0003801277, 6, 1, 0, 1)}
327941278 tick {'k': 151, 'yaw_cmd': 0.1745, 'cf2': (0.000565526, -0.0008893179, 0.7809279, -1.571886), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.0365894, -0.01100081, 0.630802, 3.114914, 0.0005511553, 6, 0, 1, 1)}
327941388 tick {'k': 152, 'yaw_cmd': 0.1745, 'cf2': (0.0005656865, -0.0009004542, 0.7809134, -1.588634), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.03591516, -0.01075065, 0.6315932, 3.114669, 0.0006471348, 6, 0, 1, 1)}
327941496 tick {'k': 153, 'yaw_cmd': 0.1745, 'cf2': (0.000569151, -0.0009107936, 0.7808983, -1.601501), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.03732572, -0.008999289, 0.6328933, 3.114455, 0.000578703, 6, 1, 1, 0)}
327941607 tick {'k': 154, 'yaw_cmd': 0.1745, 'cf2': (0.000576579, -0.0009184493, 0.7808825, -1.617386), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.03645943, -0.01229182, 0.6342433, 3.114222, 0.001016007, 6, 1, 1, 0)}
327941715 tick {'k': 155, 'yaw_cmd': 0.1745, 'cf2': (0.000580686, -0.0009209961, 0.7808742, -1.625719), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.0277057, -0.01371847, 0.005, 3.11339, 0.0003952541, 6, 1, 1, 0)}
327941833 tick {'k': 156, 'yaw_cmd': 0.1745, 'cf2': (0.0005859338, -0.0009229051, 0.7808617, -1.635839), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.02729778, -0.01480369, 0.005, 3.11377, 0.0003531184, 6, 1, 1, 0)}
327941941 tick {'k': 157, 'yaw_cmd': 0.1745, 'cf2': (0.0005876977, -0.0009213036, 0.7808438, -1.654591), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.04023051, -0.01424026, 0.6370967, 3.113534, 0.001368766, 6, 1, 1, 0)}
327942051 tick {'k': 158, 'yaw_cmd': 0.1745, 'cf2': (0.0005822907, -0.0009175367, 0.7808287, -1.667207), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.04295892, -0.01050649, 0.6387116, 3.113218, 0.001560076, 6, 1, 1, 0)}
327942158 tick {'k': 159, 'yaw_cmd': 0.1745, 'cf2': (0.0005779005, -0.0009167122, 0.7808217, -1.673067), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.03879857, -0.0303855, 0.005, 3.113018, 0.0006013625, 6, 1, 1, 0)}
327942269 tick {'k': 160, 'yaw_cmd': 0.1745, 'cf2': (0.0005656033, -0.0009179325, 0.780806, -1.686251), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.03851757, -0.01515427, 0.005, 3.112989, 0.0009448931, 6, 1, 1, 0)}
327942380 tick {'k': 161, 'yaw_cmd': 0.1745, 'cf2': (0.0005547056, -0.0009207692, 0.7807928, -1.700133), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.03686863, -0.01296765, 0.6428108, 3.112427, 0.0009889887, 6, 1, 1, 0)}
327942487 tick {'k': 162, 'yaw_cmd': 0.1745, 'cf2': (0.0005438018, -0.0009234743, 0.7807799, -1.714254), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.03627045, -0.01261358, 0.6444089, 3.111835, 0.0006462221, 6, 1, 1, 0)}
327942594 tick {'k': 163, 'yaw_cmd': 0.1745, 'cf2': (0.0005316539, -0.0009243442, 0.7807641, -1.729605), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.03872218, -0.01200119, 0.6453488, 3.111975, 0.001032751, 6, 1, 1, 0)}
327942704 tick {'k': 164, 'yaw_cmd': 0.1745, 'cf2': (0.0005240603, -0.0009204679, 0.7807517, -1.744308), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.03865748, -0.01192036, 0.6462432, 3.111972, 0.001025954, 6, 1, 1, 0)}
327942813 tick {'k': 165, 'yaw_cmd': 0.1745, 'cf2': (0.0005166149, -0.0009108953, 0.7807383, -1.756427), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.0397012, -0.0106199, 0.6477898, 3.111813, 0.001243086, 6, 1, 1, 0)}
327942925 tick {'k': 166, 'yaw_cmd': 0.1745, 'cf2': (0.0005125666, -0.0009028722, 0.780731, -1.762897), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.04031393, -0.01173742, 0.6487793, 3.111248, 0.001096164, 6, 1, 1, 0)}
327943043 tick {'k': 167, 'yaw_cmd': 0.1745, 'cf2': (0.00050241, -0.0008830113, 0.7807173, -1.775263), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.03794307, -0.01219603, 0.6498252, 3.111147, 0.0009683657, 6, 1, 1, 0)}
327943154 tick {'k': 168, 'yaw_cmd': 0.1745, 'cf2': (0.0004856409, -0.0008575883, 0.7807029, -1.793916), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.03853718, -0.01137895, 0.6515731, 3.110646, 0.002520833, 6, 1, 1, 0)}
327943264 tick {'k': 169, 'yaw_cmd': 0.1745, 'cf2': (0.0004767306, -0.0008464976, 0.7806969, -1.79941), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.04341861, -0.0127745, 0.6519999, 3.110582, 0.0005629201, 6, 1, 1, 0)}
327943372 tick {'k': 170, 'yaw_cmd': 0.1745, 'cf2': (0.0004541943, -0.0008223827, 0.7806835, -1.811861), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.03857281, -0.01115684, 0.6534619, 3.110249, 0.0005536549, 6, 1, 1, 0)}
327943479 tick {'k': 171, 'yaw_cmd': 0.1745, 'cf2': (0.0004312908, -0.0008015076, 0.7806697, -1.830411), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.03672425, -0.01279867, 0.6549894, 3.110755, 0.001114265, 6, 0, 1, 1)}
327943587 tick {'k': 172, 'yaw_cmd': 0.1745, 'cf2': (0.0004127234, -0.0007863759, 0.7806565, -1.847292), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.03901848, -0.0173774, 0.6554723, 3.110862, 0.000404339, 6, 1, 1, 0)}
327943694 tick {'k': 173, 'yaw_cmd': 0.1745, 'cf2': (0.0004001935, -0.0007734981, 0.7806444, -1.858767), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.04211577, -0.01500652, 0.6568229, 3.109775, 0.001356096, 6, 1, 1, 0)}
327943802 tick {'k': 174, 'yaw_cmd': 0.1745, 'cf2': (0.0003922436, -0.0007581673, 0.7806322, -1.870729), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.03816324, -0.01172457, 0.6585366, 3.109598, 0.0007676823, 6, 1, 1, 0)}
327943911 tick {'k': 175, 'yaw_cmd': 0.1745, 'cf2': (0.0003885926, -0.0007372499, 0.780619, -1.883668), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.04089811, -0.0122965, 0.6600835, 3.109349, 0.00214156, 6, 1, 1, 0)}
327944019 tick {'k': 176, 'yaw_cmd': 0.1745, 'cf2': (0.000387975, -0.0007264353, 0.7806131, -1.892013), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.04183707, -0.01322121, 0.6612235, 3.109393, 0.001085474, 6, 1, 1, 0)}
327944126 tick {'k': 177, 'yaw_cmd': 0.1745, 'cf2': (0.0003863344, -0.0006988605, 0.7805997, -1.912154), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.03860553, -0.01361974, 0.6621938, 3.108936, 0.0006183686, 6, 0, 1, 1)}
327944233 tick {'k': 178, 'yaw_cmd': 0.1745, 'cf2': (0.000383894, -0.0006788946, 0.7805896, -1.924586), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.03663056, -0.0157771, 0.6641711, 3.108728, 0.0009114574, 6, 1, 1, 0)}
327944343 tick {'k': 179, 'yaw_cmd': 0.1745, 'cf2': (0.0003790741, -0.0006577955, 0.7805766, -1.937892), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.0381402, -0.01533156, 0.6644544, 3.108942, 0.001390936, 6, 1, 1, 0)}
327944454 tick {'k': 180, 'yaw_cmd': 0.1745, 'cf2': (0.0003761501, -0.000649378, 0.7805703, -1.947203), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.04351121, -0.01308015, 0.6652992, 3.10862, 0.001990923, 6, 1, 1, 0)}
327944565 tick {'k': 181, 'yaw_cmd': 0.1745, 'cf2': (0.000371418, -0.0006380649, 0.78056, -1.963178), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.04068934, -0.01539319, 0.6663885, 3.108094, 0.001067232, 6, 1, 1, 0)}
327944677 tick {'k': 182, 'yaw_cmd': 0.1745, 'cf2': (0.000368943, -0.00063325, 0.7805537, -1.969873), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.04277062, -0.01596745, 0.6669869, 3.107872, 0.001161829, 6, 1, 1, 0)}
327944784 tick {'k': 183, 'yaw_cmd': 0.1745, 'cf2': (0.0003670808, -0.0006282642, 0.7805405, -1.984176), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.04048813, -0.01344217, 0.6695218, 3.107767, 0.0004736526, 6, 0, 1, 1)}
327944892 tick {'k': 184, 'yaw_cmd': 0.1745, 'cf2': (0.0003686293, -0.0006271646, 0.7805312, -1.997901), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.04037554, -0.01356278, 0.6706237, 3.107389, 0.0007643015, 6, 0, 1, 1)}
327944999 tick {'k': 185, 'yaw_cmd': 0.1745, 'cf2': (0.0003715875, -0.000626432, 0.7805238, -2.008576), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.04259583, -0.01390217, 0.6709985, 3.107419, 0.001840129, 6, 1, 1, 0)}
327945111 tick {'k': 186, 'yaw_cmd': 0.1745, 'cf2': (0.0003770217, -0.000624751, 0.7805155, -2.01901), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.04057878, -0.01592004, 0.6731967, 3.107033, 0.001273421, 6, 0, 1, 1)}
327945218 tick {'k': 187, 'yaw_cmd': 0.1745, 'cf2': (0.0003885609, -0.0006163171, 0.7805018, -2.04063), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.04286148, -0.01361281, 0.6744972, 3.106549, 0.000369156, 6, 0, 1, 1)}
327945325 tick {'k': 188, 'yaw_cmd': 0.1745, 'cf2': (0.0003947201, -0.0006060114, 0.7804927, -2.054709), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.04651733, -0.01671928, 0.674952, 3.106377, 0.0007335424, 6, 1, 1, 0)}
327945435 tick {'k': 189, 'yaw_cmd': 0.1745, 'cf2': (0.000397249, -0.0005971602, 0.7804865, -2.062154), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.04396877, -0.01576838, 0.005, 3.106378, 0.0004974892, 6, 1, 1, 0)}
327945543 tick {'k': 190, 'yaw_cmd': 0.1745, 'cf2': (0.0003968653, -0.0005806909, 0.780476, -2.076614), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.04504424, -0.01735772, 0.6767209, 3.105965, 0.001653942, 6, 1, 1, 0)}
327945653 tick {'k': 191, 'yaw_cmd': 0.1745, 'cf2': (0.0003905859, -0.0005683104, 0.7804669, -2.087478), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.04181686, -0.01672651, 0.6779211, 3.106288, 0.001344351, 6, 1, 1, 0)}
327945760 tick {'k': 192, 'yaw_cmd': 0.1745, 'cf2': (0.0003771279, -0.0005594993, 0.7804559, -2.104504), 'n': 6, 'phase': 'B_sweep', 'pose': (-0.0404079, -0.01537203, 0.005, 3.106025, 0.0002643745, 6, 1, 1, 0)}
