seq,experiment,file,summary
1,e14_pipeline_parallel,/diags/s017_e15_512/001_e14_pipeline_par_cam0_512x512.csv,cam0 512x512 fps_wall=13.5 fw_fps=12.1 dropped=0 dets=0
