run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,156,0,38,0
1,158,0,41,0
2,155,1,38,0
3,157,1,38,0
4,158,0,41,0
5,157,0,37,0
6,156,0,38,0
7,160,0,40,0
8,155,0,38,0
9,158,0,38,0
10,157,0,40,0
11,156,1,38,0
12,155,1,38,0
13,157,0,40,0
14,156,0,37,0
15,157,0,38,0
16,159,0,41,0
17,153,0,38,0
18,156,0,38,0
19,158,0,40,0
