run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,156,0,37,0
1,160,0,40,0
2,155,1,38,0
3,156,0,37,0
4,160,0,40,0
5,153,0,38,0
6,155,0,38,0
7,162,0,41,0
8,151,0,35,0
9,159,0,40,0
10,154,1,39,0
11,158,0,41,0
12,151,0,35,0
13,160,0,40,0
14,151,0,35,0
15,161,0,40,0
16,155,1,38,0
17,159,0,37,0
18,157,0,40,0
19,155,1,38,0
