run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,155,0,37,0
1,160,0,40,0
2,156,1,38,0
3,157,0,37,0
4,160,0,41,0
5,153,1,38,0
6,155,0,37,0
7,159,0,40,0
8,152,0,35,0
9,161,0,40,0
10,155,1,38,0
11,158,0,40,0
12,153,0,35,0
13,161,0,40,0
14,152,0,34,0
15,164,0,40,0
16,155,0,38,0
17,158,1,38,0
18,160,0,40,0
19,156,1,39,0
