run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,155,0,38,0
1,163,0,40,0
2,154,1,38,0
3,156,0,37,0
4,159,0,41,0
5,154,0,38,0
6,155,0,37,0
7,159,0,40,0
8,155,1,38,0
9,160,0,38,0
10,158,0,40,0
11,157,0,38,0
12,155,0,37,0
13,159,1,41,0
14,154,1,38,0
15,162,0,38,0
16,158,0,40,0
17,155,0,38,0
18,155,0,37,0
19,158,0,40,0
