run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,160,1,41,0
1,154,0,38,0
2,160,0,41,0
3,152,0,35,0
4,162,0,40,0
5,153,0,35,0
6,162,0,40,0
7,153,0,38,0
8,159,0,40,0
9,159,0,37,0
10,161,0,40,0
11,152,0,34,0
12,161,1,41,0
13,154,1,38,0
14,155,1,38,0
15,164,1,41,0
16,154,0,38,0
17,155,1,38,0
18,159,0,40,0
19,154,1,38,0
