run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,156,1,38,0
1,159,0,40,0
2,155,0,38,0
3,155,0,38,0
4,160,0,41,0
5,154,1,38,0
6,156,0,38,0
7,160,0,40,0
8,154,1,38,0
9,156,0,38,0
10,158,0,40,0
11,156,1,38,0
12,156,1,38,0
13,158,0,41,1
14,154,0,37,0
15,158,1,38,0
16,159,0,40,0
17,154,0,38,0
18,155,0,37,0
19,158,0,40,0
