run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,157,0,38,0
1,159,0,40,0
2,153,0,35,0
3,160,0,40,0
4,153,1,39,0
5,159,0,41,0
6,152,0,35,1
7,159,0,40,1
8,150,0,35,0
9,161,0,41,0
10,155,1,38,0
11,160,0,37,0
12,160,0,40,0
13,155,1,38,0
14,157,1,38,0
15,158,0,40,0
16,155,0,38,0
17,159,0,37,0
18,158,0,40,0
19,153,0,38,1
