run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,157,1,38,0
1,158,0,40,0
2,153,0,37,0
3,158,0,37,0
4,158,0,40,0
5,155,1,38,0
6,161,0,37,0
7,161,0,40,0
8,154,1,38,0
9,156,0,37,0
10,158,1,41,0
11,153,1,39,0
12,157,1,38,0
13,160,0,41,0
14,154,0,38,0
15,155,1,38,0
16,161,0,40,0
17,154,1,39,0
18,156,1,38,0
19,157,0,40,0
