run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,156,1,38,0
1,161,0,40,0
2,155,0,38,0
3,158,1,38,0
4,158,0,41,0
5,162,1,38,0
6,156,1,38,0
7,158,0,40,0
8,155,1,38,0
9,155,0,38,0
10,159,0,40,0
11,153,0,38,0
12,157,1,38,0
13,164,0,40,0
14,155,0,38,0
15,155,0,37,0
16,158,0,40,0
17,153,0,38,0
18,156,1,38,0
19,160,0,41,0
