run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,156,1,38,0
1,160,0,40,0
2,153,0,38,0
3,157,1,38,0
4,158,0,40,0
5,153,1,38,0
6,155,0,38,0
7,158,0,40,0
8,154,1,38,0
9,159,0,37,0
10,158,0,40,0
11,154,1,38,0
12,160,0,37,0
13,159,0,41,0
14,154,0,38,0
15,155,0,37,0
16,159,0,40,0
17,152,0,35,0
18,160,0,40,0
19,156,1,38,0
