run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,155,1,38,0
1,158,0,41,0
2,155,1,38,0
3,155,0,38,0
4,160,0,41,0
5,156,1,38,0
6,155,1,39,0
7,158,0,40,0
8,153,0,38,0
9,159,0,38,0
10,159,0,40,0
11,153,0,38,0
12,156,0,38,0
13,166,0,41,0
14,156,1,38,0
15,156,1,38,0
16,160,0,41,0
17,153,0,38,0
18,155,1,38,0
19,159,0,41,0
