run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,156,1,38,0
1,157,0,40,0
2,156,0,38,0
3,157,0,38,0
4,157,0,40,0
5,154,1,38,0
6,155,0,38,0
7,158,0,40,0
8,155,1,38,0
9,159,0,37,0
10,160,0,41,0
11,152,0,38,0
12,155,0,37,0
13,167,0,40,0
14,150,0,34,0
15,161,0,40,0
16,154,1,38,0
17,159,0,40,0
18,151,0,35,0
19,161,0,40,0
