run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,156,0,38,0
1,157,0,40,0
2,156,1,38,0
3,156,0,38,0
4,159,0,41,0
5,153,0,37,0
6,156,1,38,0
7,161,0,40,0
8,155,0,38,0
9,157,0,38,0
10,158,0,40,0
11,153,1,38,0
12,156,0,37,0
13,158,0,40,0
14,158,0,35,0
15,163,0,40,0
16,154,0,37,0
17,159,0,40,0
18,152,0,35,0
19,161,0,41,0
