run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,154,0,37,0
1,158,0,40,0
2,153,0,38,0
3,155,0,37,0
4,160,0,40,0
5,153,0,38,0
6,159,0,37,0
7,158,0,40,0
8,152,0,35,0
9,160,0,40,0
10,156,0,38,0
11,159,0,40,0
12,154,0,37,0
13,166,0,41,0
14,153,0,34,0
15,161,0,40,0
16,156,1,38,0
17,156,0,37,0
18,158,0,40,0
19,155,0,38,0
