run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,155,0,38,0
1,159,0,41,0
2,155,1,38,0
3,154,1,38,0
4,168,0,40,0
5,155,0,35,0
6,160,0,40,0
7,156,0,38,0
8,160,0,38,0
9,157,0,40,0
10,154,0,38,0
11,157,1,38,0
12,159,0,40,0
13,156,0,38,0
14,155,1,38,0
15,158,0,40,0
16,155,0,38,0
17,156,0,38,0
18,158,0,40,0
19,154,1,38,0
