run_index,frame_interval_ms,prep_stall_ms,infer_stall_ms,num_detections
0,155,0,38,0
1,160,0,41,0
2,153,0,38,0
3,156,0,38,0
4,159,0,41,0
5,154,0,38,0
6,155,0,37,0
7,159,0,40,0
8,154,0,38,0
9,155,0,38,0
10,159,0,40,0
11,155,0,38,0
12,156,1,38,0
13,160,0,41,0
14,157,0,38,0
15,157,0,38,0
16,160,0,40,0
17,154,1,38,0
18,162,1,38,0
19,158,0,40,0
